address,city_name,cleanliness,comment_count,distance_tip,district_name,fangdong_house_count,fangdong_id,fangdong_nick_name,fangdong_tags,fangdong_tel,fangwu_src,favorite_count,house_decoration,house_id,house_in,house_jishi,house_mianji,house_out,house_ren_count,house_type,latitude,longitude,name,overall,price,services,source,traffic,unit_infor
万象城(万象城上),济南,4.5,2,近高新区/奥体中心,历下区,,6244659,万象城悦玺民宿,"商户经营,超赞房东,实名验证",180AuSi6227,https://www.tujia.com/detail/17046737.htm,46,4.5,17046737,14:00后入住,2室0厅 2卫0厨,78㎡,12:00前退房,宜住4人,整套酒店式公寓,36.666104,117.10598,【悦玺•Loft】24万象城奥体复式两居,4.5,438,4.5,tujia,4.5,距高新区/奥体中心直线3.6公里
华福维嘉公寓,济南,0.0,0,近北园,历城区,,6025363,奈斯·福,"个人房东,超赞房东,实名验证",176EhtA3507,https://www.tujia.com/detail/18430560.htm,9,0.0,18430560,14:00-24:00,1室0厅 1卫0厨,25㎡,12:00前退房,宜住2人,整套普通公寓,36.70403,117.06262,【奈斯.福】邻荣盛国际|温馨小一居,0.0,178,0.0,tujia,0.0,距北园直线1.8公里
明湖天地E座(明湖东路6号),济南,0.0,0,近山师/山大/洪楼,历下区,,5427353,奔驰的面包,"商户经营,超赞房东",130AAKZ9200,https://www.tujia.com/detail/33732231.htm,20,0.0,33732231,14:00后入住,1室1厅 1卫1厨,56㎡,12:00前退房,宜住2人,整套普通公寓,36.68437402830658,117.04835902881254,｛路朋｝15紧邻大明湖、芙蓉街、宽厚里、,0.0,307,0.0,tujia,0.0,距山师/山大/洪楼直线1.7公里
 济南英雄联盟酒店公寓(高新万达广场万达影城北30米Y3公寓7楼（颖秀路与工业南路交叉口）),济南,4.6,16,近高新区/奥体中心,高新区,,70796,英雄联盟民宿（高新万达广场中心店）,"个人房东,超赞房东,实名验证",181ATmN0920,https://www.tujia.com/detail/218399.htm,364,4.7,218399,14:00后入住,1室0厅 1卫1厨,50㎡,12:00前退房,宜住3人,整套酒店式公寓,36.692664,117.136004,高新万达公寓家庭房（紧邻国际会展中心）,4.7,228,4.6,tujia,4.7,距高新区/奥体中心直线518米
南益名泉春晓西区A1号楼,济南,5.0,2,近火车站,天桥区,,5378444,一条老狗,"商户经营,超赞房东",132DebV3262,https://www.tujia.com/detail/14339634.htm,32,5.0,14339634,13:00-23:00,1室1厅 1卫1厨,60㎡,12:00前退房,宜住2人,整套Loft复式,36.68109611998711,116.98673702517424,田园梦想loft双层公寓，附近火车站医院,5.0,188,5.0,tujia,5.0,距火车站直线528米
梁王新城,济南,5.0,7,,历城区,,12950351,济南途掌柜127323精品民宿,自营民宿,185DeqT8925,https://www.tujia.com/detail/38999829.htm,5,5.0,38999829,14:00后入住,2室1厅 1卫1厨,94㎡,12:00前退房,宜住4人,整套普通公寓,36.750024,117.18807,【班禾】济南东站/鲍山公园/温馨两居,5.0,247,5.0,tujia,5.0,
金宫山庄,济南,4.7,22,,历城区,,1021165,两个院子,"个人房东,超赞房东,实名验证",132BaTq5522,https://www.tujia.com/detail/1100295.htm,289,4.8,1100295,14:00后入住,4室2厅 3卫2厨,400㎡,12:00前退房,宜住11人（可加1人）,整套别墅,36.49280878132755,117.02793173897412,南部山区两个院子,4.8,2680,4.9,tujia,4.9,
趵突泉小区1区(济南财政学校南),济南,4.9,24,近大明湖/泉城广场/趵突泉,历下区,,5231346,济南民宿,"个人房东,超赞房东,实名验证",139ELzj7849,https://www.tujia.com/detail/13795776.htm,92,4.6,13795776,14:00后入住,2室1厅 1卫1厨,72㎡,12:00前退房,宜住4人（可加1人）,整套普通公寓,36.66444292801632,117.02446859656274,Jn小妹*Ins牛油果绿近齐鲁医院趵突泉,4.8,339,4.9,tujia,4.8,距大明湖/泉城广场/趵突泉直线496米
润华经十路路南广场LOMO公馆,济南,0.0,0,近西客站,槐荫区,,6042933,乐梦精品公寓,"个人房东,实名验证",156CJfg1900,https://www.tujia.com/detail/16185051.htm,22,0.0,16185051,13:00后入住,1室0厅 1卫1厨,44㎡,12:00前退房,宜住2人（可加1人）,整套酒店式公寓,36.65658266606025,116.91574668546644,西站，三馆，会展中心，大床房，可做饭G3,0.0,168,0.0,tujia,0.0,距西客站直线2.3公里
重庆鸡公煲(县东巷店)(明湖小区县东巷),济南,4.8,66,近大明湖/泉城广场/趵突泉,历下区,,1039896, 扬帆起航,"个人房东,超赞房东,实名验证",153BxjM4263,https://www.tujia.com/detail/1122034.htm,425,4.9,1122034,14:00-23:00,2室1厅 1卫1厨,65㎡,12:00前退房,宜住4人,整套普通公寓,36.67377126501425,117.03660470400254,【安心住扬帆起航】潘多拉&大明湖&已消毒,4.9,278,4.9,tujia,4.8,距大明湖/泉城广场/趵突泉直线1公里
纬一路与经一路交叉口,济南,5.0,2,近火车站,天桥区,,4494813,田田的房,"个人房东,超赞房东,实名验证",166DgDz2520,https://www.tujia.com/detail/15938700.htm,50,5.0,15938700,14:00后入住,1室0厅 1卫0厨,50㎡,12:00前退房,宜住2人,整套普通公寓,36.67462790781994,117.00597473189995,【田田的房】《一生所爱》吊床温馨大床投影,5.0,198,5.0,tujia,5.0,距火车站直线1.3公里
华福维嘉公寓,济南,0.0,0,近北园,历城区,,6186503,兰舍公寓,"个人房东,实名验证",134DOSx5321,https://www.tujia.com/detail/16717023.htm,21,0.0,16717023,12:00后入住,1室0厅 1卫0厨,60㎡,12:00前退房,宜住4人,整套酒店式公寓,36.70511550480149,117.06219349547042,洪楼商圈！北园商圈！荣盛时代广场！双床房,0.0,138,0.0,tujia,0.0,距北园直线1.7公里
恒大城东区(东区西门进入后往南第一栋楼),济南,5.0,4,近高新区/奥体中心,历城区,,5947761,恩家驿站/济南东站旁/万虹广场—轻奢两居,"个人房东,实名验证",158AZuF8430,https://www.tujia.com/detail/15872480.htm,27,5.0,15872480,14:00后入住,2室2厅 1卫1厨,96㎡,12:00前退房,宜住4人,整套普通公寓,36.724057928968506,117.14762882615712,地铁口/直达新东站/遥墙机场 /商务居住,5.0,235,5.0,tujia,5.0,距高新区/奥体中心直线3.9公里
官扎营后街82号官扎营新区,济南,4.4,14,近火车站,天桥区,,97623,泉城广场芙蓉街服装设计师的家,"个人房东,实名验证",183DRqt7673,https://www.tujia.com/detail/1072329.htm,340,4.6,1072329,14:00后入住,2室1厅 1卫1厨,60㎡,12:00前退房,宜住4人,整套普通公寓,36.681603,116.999814,G2近火车站汽车站大明湖舒适走心两居设计,4.6,206,4.6,tujia,4.7,距火车站直线807米
明湖西路明湖广场,济南,0.0,0,近火车站,天桥区,,9687224,享爱520情侣电影酒店(济南大明湖店),"商户经营,实名验证",0531Eiyh8520,https://www.tujia.com/detail/30537361.htm,,0.0,30537361,14:00后入住,1室0厅 1卫0厨,55㎡,12:00前退房,宜住2人,整套普通公寓,36.6810746174163,117.013203599332,火车站/长途汽车站商圈豪华影院房,0.0,414,0.0,tujia,0.0,距火车站直线1.9公里
 馆驿街街道 馆驿街新区,济南,4.9,42,近大明湖/泉城广场/趵突泉,市中区,,192083,路客精品民宿BD3420,商户经营,400DxKc270,https://www.tujia.com/detail/483020.htm,232,4.8,483020,15:00后入住,3室1厅 1卫1厨,100㎡,12:00前退房,宜住6人,整套普通公寓,36.67278466345232,117.01308936764113,【路客】初夏特惠丨万达大明湖趵突泉,4.9,977,5.0,tujia,4.9,距大明湖/泉城广场/趵突泉直线1.5公里
未来城(未来城2号公寓),济南,4.7,6,近高新区/奥体中心,历下区,,1850879,【小贝喔】美宿,"个人房东,超赞房东,实名验证",185Alev7826,https://www.tujia.com/detail/5638670.htm,75,4.8,5638670,14:00后入住,1室0厅 1卫1厨,65㎡,12:00前退房,宜住2人（可加1人）,整套酒店式公寓,36.694857,117.140456,【小贝喔】4 高新万达会展奥体商务大床房,4.7,178,4.7,tujia,4.7,距高新区/奥体中心直线957米
济安新区,济南,5.0,80,近大明湖/泉城广场/趵突泉,天桥区,,93582,济南大叔😊法号：别闹,"个人房东,超赞房东,实名验证",133BkLx3699,https://www.tujia.com/detail/352109.htm,261,4.9,352109,18:00后入住,2室1厅 1卫1厨,88㎡,12:00前退房,宜住6人,整套普通公寓,36.67992922389064,117.01650062668924,免费停车15大明湖畔，三台空调三床住6人,5.0,358,5.0,tujia,5.0,距大明湖/泉城广场/趵突泉直线1.7公里
 明湖西路 北刘新区,济南,4.9,41,近火车站,天桥区,,184502,路客精品民宿BD1080,商户经营,400DxKc270,https://www.tujia.com/detail/470299.htm,583,4.9,470299,15:00后入住,2室1厅 1卫1厨,60㎡,12:00前退房,宜住4人,整套普通公寓,36.67956037420654,117.01155981372915,【路客】限时长租丨暖气房丨主题设计师的家,4.9,701,5.0,tujia,4.9,距火车站直线1.8公里
领秀城贵和金街五号公寓楼,济南,5.0,3,近英雄山/千佛山/舜耕会展中心,市中区,,6720183,济南香舍,"个人房东,超赞房东,实名验证",130EsEI2872,https://www.tujia.com/detail/18928974.htm,8,5.0,18928974,12:00后入住,1室0厅 1卫0厨,60㎡,12:00前退房,宜住2人（可加1人）,整套酒店式公寓,36.599642,117.011594,【香舍3】智能家居双床公寓 近宽厚里,5.0,288,5.0,tujia,5.0,距英雄山/千佛山/舜耕会展中心直线5公里
广厦聚隆广场(济南 印象城),济南,4.8,16,近山师/山大/洪楼,历城区,,4184160,济南树妙民宿（点击头像预览更多房源）,"个人房东,超赞房东,实名验证",137EQhh3304,https://www.tujia.com/detail/10386279.htm,180,4.8,10386279,13:00后入住,1室0厅 1卫1厨,51㎡,12:00前退房,宜住2人,整套普通公寓,36.68863891530508,117.06984999999992,🥇💯已消毒【树妙】洪家楼市景北欧公寓,4.8,142,4.8,tujia,4.8,距山师/山大/洪楼直线1公里
大明湖街道 县前街9号(县前街9号),济南,4.8,51,近大明湖/泉城广场/趵突泉,历下区,,1039896, 扬帆起航,"个人房东,超赞房东,实名验证",153BxjM4263,https://www.tujia.com/detail/2826355.htm,507,4.9,2826355,14:00-23:00,2室1厅 1卫1厨,65㎡,12:00前退房,宜住4人,整套普通公寓,36.67508919171754,117.03570639849256,【安心住扬帆起航】伊甸园&大明湖&已消毒,4.9,298,4.9,tujia,4.9,距大明湖/泉城广场/趵突泉直线1.1公里
华福维嘉公寓,济南,5.0,5,近北园,历城区,,6025363,奈斯·福,"个人房东,超赞房东,实名验证",176EhtA3507,https://www.tujia.com/detail/17041095.htm,38,5.0,17041095,14:00-24:00,1室0厅 1卫0厨,45㎡,12:00前退房,宜住2人,整套普通公寓,36.704215,117.062571,北园大街全福商圈|邻荣盛国际|舒适大床房,5.0,178,5.0,tujia,5.0,距北园直线1.8公里
摩登主题公寓酒店(山大路157号华强电子世界内华强广场D栋),济南,4.9,8,近山师/山大/洪楼,历下区,,99326,摩登香闺主题公寓,商户经营,138EAeg8166,https://www.tujia.com/detail/306860.htm,267,4.8,306860,14:00后入住,1室0厅 1卫1厨,40㎡,12:00前退房,宜住2人,整套酒店式公寓,36.673879811484774,117.06124522414123,Hello Kitty 主题浴缸大床房,4.9,188,4.9,tujia,5.0,距山师/山大/洪楼直线824米
未来城,济南,4.3,6,近高新区/奥体中心,历下区,,1850879,【小贝喔】美宿,"个人房东,超赞房东,实名验证",185Alev7826,https://www.tujia.com/detail/4302041.htm,77,4.3,4302041,14:00后入住,1室0厅 1卫1厨,62㎡,12:00前退房,宜住2人,整套酒店式公寓,36.69485691572491,117.1404559999999,【小贝喔】2 高新万达广场会展奥体大床房,4.3,175,4.3,tujia,4.3,距高新区/奥体中心直线957米
舜华路街道 新泺大街(齐鲁软件园旁美莲广场对面),济南,5.0,3,近高新区/奥体中心,历下区,,5050144,泉城兰亭小筑,"个人房东,超赞房东,实名验证",131DvbU1959,https://www.tujia.com/detail/17765756.htm,20,5.0,17765756,14:00后入住,1室0厅 1卫0厨,47㎡,12:00前退房,宜住2人,整套普通公寓,36.682052,117.140801,6高新万达软件园奥体汉峪金谷会展赤贫风,5.0,205,5.0,tujia,5.0,距高新区/奥体中心直线1.5公里
文化东路76号万豪国际公寓,济南,4.0,15,近大明湖/泉城广场/趵突泉,历下区,,21168,济南万豪梦居公寓,"个人房东,实名验证",186AtgW7374,https://www.tujia.com/detail/75921.htm,515,4.2,75921,14:00后入住,1室0厅 1卫1厨,35㎡,12:00前退房,宜住2人,整套普通公寓,36.659438,117.053806,济南万豪梦居公寓标准间,4.3,174,4.6,tujia,4.2,距大明湖/泉城广场/趵突泉直线2.4公里
按察司街社区(明湖小区东三区崇明寺),济南,4.9,35,近大明湖/泉城广场/趵突泉,历下区,,29863,六堡小筑,"个人房东,超赞房东,实名验证",186Dpnw7849,https://www.tujia.com/detail/1091428.htm,546,4.9,1091428,14:00后入住,2室1厅 1卫1厨,75㎡,12:00前退房,宜住5人（可加1人）,整套普通公寓,36.67565271530363,117.03961402746096,乐家C3/临大明湖南门古城世茂宽厚里芙蓉,4.9,298,5.0,tujia,4.9,距大明湖/泉城广场/趵突泉直线1.3公里
 南辛庄西路106号(清新西区),济南,4.8,8,近大观园/和谐广场商圈,槐荫区,,4833837,大儿童,"个人房东,实名验证",183EhFZ6388,https://www.tujia.com/detail/15381598.htm,30,5.0,15381598,14:00后入住,2室1厅 1卫1厨,60㎡,12:00前退房,宜住4人（可加1人）,整套普通公寓,36.64909301225774,116.9677660814018,儿童医院 省立医院 五院 西站 和谐广场,4.9,288,4.8,tujia,4.9,距大观园/和谐广场商圈直线2.5公里
绿城兰悦(文化东路22号),济南,0.0,0,近山师/山大/洪楼,历下区,,4714291,风花雪月之精品民宿,"个人房东,超赞房东,实名验证",155AkCL5952,https://www.tujia.com/detail/33587156.htm,11,0.0,33587156,14:00后入住,2室1厅 1卫1厨,80㎡,12:00前退房,宜住4人,整套Loft复式,36.660142,117.070987,LOFT上下两层欧式酒吧+日式榻榻米大床,0.0,368,0.0,tujia,0.0,距山师/山大/洪楼直线2.2公里
梁王新城,济南,0.0,0,,历城区,,12950260,济南途掌柜127324精品民宿,自营民宿,185DeqT8925,https://www.tujia.com/detail/38999409.htm,5,0.0,38999409,14:00后入住,2室1厅 1卫1厨,94㎡,12:00前退房,宜住4人,整套普通公寓,36.750024,117.18807,【班禾】/济南东站/遥墙机场/轻奢两居,0.0,247,0.0,tujia,0.0,
纬一路与馆驿街交叉口(和信广场),济南,5.0,3,近火车站,天桥区,,218128,和之信精品民宿（点击头像浏览更多房源）,"商户经营,超赞房东,实名验证",137EXdf0402,https://www.tujia.com/detail/12718882.htm,39,5.0,12718882,14:00后入住,1室0厅 1卫0厨,35㎡,12:00前退房,宜住2人,整套普通公寓,36.67525472007433,117.006125198049,镂空木艺投影一居公寓近火车站趵突泉宽厚里,5.0,278,5.0,tujia,5.0,距火车站直线1.3公里
万达盛景苑,济南,4.8,24,近大明湖/泉城广场/趵突泉,天桥区,,179765,泉城热宿,"个人房东,超赞房东,实名验证",155EfZY2600,https://www.tujia.com/detail/1054821.htm,290,4.8,1054821,14:00后入住,2室1厅 1卫1厨,75㎡,12:00前退房,宜住4人,整套普通公寓,36.670792,117.012505,有暖气奥~万达公寓粉红豹主题的高层电梯房,4.9,278,5.0,tujia,4.9,距大明湖/泉城广场/趵突泉直线1.5公里
绿城兰悦(文化东路22号),济南,0.0,0,近山师/山大/洪楼,历下区,,4714291,风花雪月之精品民宿,"个人房东,超赞房东,实名验证",155AkCL5952,https://www.tujia.com/detail/33587107.htm,13,0.0,33587107,14:00后入住,2室1厅 1卫1厨,80㎡,12:00前退房,宜住4人,整套Loft复式,36.660142,117.070987,历下LOFT两层简欧酒吧+日式榻榻米大床,0.0,368,0.0,tujia,0.0,距山师/山大/洪楼直线2.2公里
泉城路,济南,4.6,42,近大明湖/泉城广场/趵突泉,历下区,,10577253,斯维登服务公寓(济南大明湖世茂广场店),"商户经营,实名验证",0531EWGA8333,https://www.tujia.com/detail/34026686.htm,,4.5,34026686,14:00后入住,1室0厅 1卫0厨,70㎡,12:00前退房,宜住2人,整套酒店式公寓,36.670555343565,117.03661818992,大明湖/泉城广场商圈豪华大床房,4.6,375,4.6,tujia,4.8,距大明湖/泉城广场/趵突泉直线805米
万达广场Y3公寓(颖秀路与工业南路交叉口北30米万达广场Y3公寓楼),济南,4.3,8,近高新区/奥体中心,高新区,,76130,济南怡思.国际公寓（高新万达店）,商户经营,130CvjY8077,https://www.tujia.com/detail/8912121.htm,130,4.1,8912121,13:00后入住,2室1厅 1卫0厨,60㎡,12:00前退房,宜住4人,整套酒店式公寓,36.692383,117.135948,双床套房,4.3,208,4.3,tujia,4.5,距高新区/奥体中心直线512米
高新区工业南路万达广场Y,济南,0.0,0,近高新区/奥体中心,历下区,,8093695,海宸公寓(济南高新万达会展中心店),"商户经营,实名验证",132ChJc1102,https://www.tujia.com/detail/34103875.htm,,0.0,34103875,14:00后入住,1室0厅 0卫0厨,45㎡,12:00前退房,宜住2人,整套酒店式公寓,36.691727,117.135299,高新区/奥体中心豪华茶艺大床房B,0.0,200,0.0,tujia,0.0,距高新区/奥体中心直线458米
和平路街道 诚基中心,济南,4.7,35,近山师/山大/洪楼,历下区,,184135,路客精品民宿BB2820,商户经营,400DxKc270,https://www.tujia.com/detail/470247.htm,189,4.7,470247,15:00后入住,2室1厅 2卫1厨,110㎡,12:00前退房,宜住4人,整套普通公寓,36.66776560064263,117.05474345872094,限时长租|户外丛林丨芙蓉街  泉城广场,4.7,1363,4.7,tujia,4.8,距山师/山大/洪楼直线1.7公里
全福立交桥(荣盛时代国际广场四号楼七楼),济南,4.8,4,近北园,历城区,,4359587,蓝悦精品公寓,"个人房东,实名验证",155EDny6868,https://www.tujia.com/detail/10916536.htm,166,4.8,10916536,14:00后入住,1室0厅 1卫0厨,50㎡,12:00前退房,宜住2人,整套酒店式公寓,36.70946025213142,117.06807234601708,蓝悦精品公寓商务大床房,4.8,128,4.8,tujia,4.8,距北园直线1.8公里
高新区世纪城小区,济南,0.0,0,,莱芜区,,9865430,济南三十七度二民宿,"商户经营,实名验证",181BmGU9881,https://www.tujia.com/detail/31058602.htm,,0.0,31058602,14:00后入住,1室0厅 1卫0厨,50㎡,12:00前退房,宜住2人,整套酒店式公寓,36.244666,117.721005,山东财经大学莱芜校区豪华家庭房,0.0,189,0.0,tujia,0.0,
梦世界LOMO公馆(经十西路218号),济南,4.8,4,近西客站,槐荫区,,2345828,初心丫,"个人房东,超赞房东,实名验证",186ExXh8185,https://www.tujia.com/detail/9875356.htm,64,4.8,9875356,13:00后入住,1室0厅 1卫1厨,57㎡,12:00前退房,宜住2人,整套普通公寓,36.65658279215682,116.9157466806901,西站温馨阳光房整租,4.8,198,5.0,tujia,4.8,距西客站直线2.3公里
